,chan1
282,-9.148139155
283,-9.060188673
284,-8.975530861
285,-8.892663101
286,-8.806281155
287,-8.725406707
288,-8.644850523
289,-8.561277963
290,-8.482967006
291,-8.405332645
292,-8.328651214
293,-8.252601594
294,-8.18161801
295,-8.110340871
296,-8.043261508
297,-7.97603412
298,-7.912419377
299,-7.849457735
300,-7.789915753
301,-7.734564296
302,-7.681001009
303,-7.629960515
304,-7.58159198
305,-7.536063734
306,-7.495999231
307,-7.456155945
308,-7.418331852
309,-7.385498202
310,-7.353552313
311,-7.322730741
312,-7.299345821
313,-7.275446028
314,-7.254378876
315,-7.232699756
316,-7.214049407
317,-7.19515484
318,-7.179689593
319,-7.164485595
320,-7.153485318
321,-7.135919723
322,-7.112911129
323,-7.093236376
324,-7.072454723
325,-7.054174074
326,-7.034941376
327,-7.01637871
328,-6.999363744
329,-6.98078548
330,-6.964342796
331,-6.950752372
332,-6.935917564
333,-6.925431873
334,-6.911147096
335,-6.902346757
336,-6.891314201
337,-6.882084695
338,-6.877635105
339,-6.870753815
340,-6.867729837
341,-6.865467162
342,-6.864475142
343,-6.866756171
344,-6.868531199
345,-6.873513679
346,-6.879043075
347,-6.885337372
348,-6.895391668
349,-6.907484707
350,-6.919059273
351,-6.934199621
352,-6.951749132
353,-6.96724419
354,-6.985333305
355,-7.00806681
356,-7.029500386
357,-7.052395857
358,-7.078098586
359,-7.103727451
360,-7.129643175
361,-7.146874477
362,-7.157572299
363,-7.174195338
364,-7.187637585
365,-7.202243086
366,-7.21948606
367,-7.233933382
368,-7.251626754
369,-7.269393449
370,-7.284594814
371,-7.302212504
372,-7.317065046
373,-7.332990031
374,-7.34933893
375,-7.362031588
376,-7.37857971
377,-7.39460625
378,-7.40786641
379,-7.42568695
380,-7.442715353
381,-7.458632509
382,-7.47561796
383,-7.508230153
384,-7.526492191
385,-7.542702403
386,-7.558218289
387,-7.57689063
388,-7.594075037
389,-7.606468812
390,-7.623008859
391,-7.63629413
392,-7.653228155
393,-7.668649335
394,-7.681639337
395,-7.690391758
396,-7.700945698
397,-7.708822313
398,-7.716646174
399,-7.722905816
400,-7.726034245
