,chan1
208,-3.160286216
209,-3.114221476
210,-3.06877243
211,-3.002810815
212,-2.942097456
213,-2.888763862
214,-2.83972867
215,-2.802865878
216,-2.772053183
217,-2.753793938
218,-2.742798408
219,-2.737774663
220,-2.735133498
221,-2.696283189
222,-2.671944046
223,-2.654605819
224,-2.647868039
225,-2.646016092
226,-2.648520327
227,-2.650149157
228,-2.642198271
229,-2.628981052
230,-2.602644291
231,-2.540091984
232,-2.477791707
233,-2.42021027
234,-2.374629854
235,-2.353341089
236,-2.354205313
237,-2.36314596
238,-2.373419884
239,-2.373036382
240,-2.35845687
241,-2.332984736
242,-2.32155298
243,-2.311961544
244,-2.302630611
245,-2.298348902
246,-2.299941722
247,-2.306057773
248,-2.30949372
249,-2.311279175
250,-2.31070421
251,-2.296890152
252,-2.308839447
253,-2.342711769
254,-2.387263611
255,-2.432431415
256,-2.462386196
257,-2.465488524
258,-2.430011572
259,-2.355070815
260,-2.234688467
261,-2.205870724
262,-2.190676825
263,-2.175294731
264,-2.164100872
265,-2.153647817
266,-2.148498465
267,-2.144136071
268,-2.140557778
269,-2.1356265
270,-2.133694527
271,-2.057430597
272,-1.991678874
273,-1.949115735
274,-1.933788932
275,-1.937300669
276,-1.958708361
277,-1.991957725
278,-2.033888083
279,-2.080608938
280,-2.135957392
281,-2.110301464
282,-2.089712517
283,-2.080690118
284,-2.077322589
285,-2.086570009
286,-2.10369755
287,-2.113372897
288,-2.107282732
289,-2.090808677
290,-2.068094678
291,-2.068128093
292,-2.066262641
293,-2.064165706
294,-2.064031543
295,-2.061117511
296,-2.055692484
297,-2.059824223
298,-2.073902646
299,-2.088509423
300,-2.108731444
301,-2.071768354
302,-2.046739422
303,-2.067640179
304,-2.131333237
305,-2.175824754
306,-2.184808402
307,-2.191917739
308,-2.180166423
309,-2.157316621
310,-2.125391063
311,-2.104524977
312,-2.059940699
313,-2.030994647
314,-2.027936684
315,-2.027679231
316,-2.032636106
317,-2.042461587
318,-2.056623071
319,-2.076230117
320,-2.095573922
321,-2.118923632
322,-2.132837309
323,-2.138851825
324,-2.143471725
325,-2.137134901
326,-2.127470732
327,-2.123714354
328,-2.128560756
329,-2.136421232
330,-2.14998941
331,-2.122210393
332,-2.123087948
333,-2.152184073
334,-2.197873299
335,-2.249299788
336,-2.290820472
337,-2.311723737
338,-2.295485816
339,-2.247801936
340,-2.172398145
341,-2.174414711
342,-2.180541418
343,-2.182895151
344,-2.182289747
345,-2.182912318
346,-2.181548214
347,-2.186757044
348,-2.190985667
349,-2.192743738
350,-2.192189977
351,-2.189035512
352,-2.195165934
353,-2.215557221
354,-2.23934447
355,-2.251743032
356,-2.254490999
357,-2.244881626
358,-2.225359425
359,-2.205132456
360,-2.185840684
361,-2.197562243
362,-2.205814083
363,-2.213672482
364,-2.221328016
365,-2.234656537
366,-2.251649169
367,-2.267896333
368,-2.283548676
369,-2.300854391
370,-2.316812726
371,-2.337661177
372,-2.349906979
373,-2.361006806
374,-2.3683015
375,-2.369323297
376,-2.368234577
377,-2.364856352
378,-2.360861318
379,-2.359701268
380,-2.361117094
381,-2.361551768
382,-2.385215323
383,-2.417671735
384,-2.44901082
385,-2.476065668
386,-2.495406895
387,-2.498572476
388,-2.4882592
389,-2.46809236
390,-2.452734362
391,-2.470427227
392,-2.488288841
393,-2.49317413
394,-2.491227291
395,-2.492097651
396,-2.521904792
397,-2.526400719
398,-2.537847381
399,-2.55521877
400,-2.57781847
