,chan1
306,-1.873991883
307,-1.880118365
308,-1.883092104
309,-1.888950858
310,-1.895935741
311,-1.902189085
312,-1.909344383
313,-1.916413417
314,-1.925649254
315,-1.932931777
316,-1.939145602
317,-1.945150496
318,-1.953756659
319,-1.961810708
320,-1.969616819
321,-1.977309438
322,-1.982662298
323,-1.988017166
324,-1.996063943
325,-2.003284003
326,-2.007620412
327,-2.016256623
328,-2.023195614
329,-2.03163374
330,-2.037456182
331,-2.046320005
332,-2.054191174
333,-2.065738982
334,-2.074390905
335,-2.083906197
336,-2.091272398
337,-2.104264317
338,-2.11511186
339,-2.129447577
340,-2.140764887
341,-2.154904222
342,-2.168678206
343,-2.182675949
344,-2.199824808
345,-2.217339629
346,-2.232862757
347,-2.253975702
348,-2.271595366
349,-2.292954279
350,-2.314759233
351,-2.336698963
352,-2.359409375
353,-2.383726343
354,-2.408576048
355,-2.43337645
356,-2.460815828
357,-2.486689977
358,-2.512997512
359,-2.541778819
360,-2.570230566
361,-2.59702334
362,-2.618386114
363,-2.643758478
364,-2.671302834
365,-2.697200596
366,-2.726063865
367,-2.753539845
368,-2.783487798
369,-2.811942754
370,-2.842324546
371,-2.875333086
372,-2.907240259
373,-2.937087882
374,-2.969431517
375,-3.003288693
376,-3.035865481
377,-3.071584437
378,-3.108174855
379,-3.145543376
380,-3.185113499
381,-3.226721437
382,-3.270141355
383,-3.329684992
384,-3.373945438
385,-3.422605575
386,-3.469442034
387,-3.519772188
388,-3.570164894
389,-3.623865607
390,-3.676237102
391,-3.734457082
392,-3.790690849
393,-3.850793611
394,-3.911923631
395,-3.971420869
396,-4.034334859
397,-4.097284488
398,-4.162033499
399,-4.228370898
400,-4.298426548
