,chan1
249,-2.328166755
250,-2.303163026
251,-2.276539047
252,-2.246480172
253,-2.220596607
254,-2.197291945
255,-2.171776545
256,-2.148043794
257,-2.125496038
258,-2.104157258
259,-2.084249313
260,-2.064613248
261,-2.044653457
262,-2.028380418
263,-2.010361304
264,-1.994634968
265,-1.978500651
266,-1.963143013
267,-1.949673368
268,-1.936803574
269,-1.927004371
270,-1.915864172
271,-1.906484128
272,-1.896955373
273,-1.890345114
274,-1.882369288
275,-1.875719135
276,-1.872404918
277,-1.868163391
278,-1.866055414
279,-1.864128103
280,-1.864104607
281,-1.859931408
282,-1.856886232
283,-1.848242361
284,-1.84238564
285,-1.835673936
286,-1.829753233
287,-1.823334516
288,-1.818820074
289,-1.815096655
290,-1.81078718
291,-1.80762235
292,-1.806091679
293,-1.802614584
294,-1.801310833
295,-1.798882895
296,-1.798661111
297,-1.797126643
298,-1.797046771
299,-1.800414999
300,-1.801037054
301,-1.804062442
302,-1.807703201
303,-1.810142291
304,-1.816070748
305,-1.820068514
306,-1.824629537
307,-1.832220414
308,-1.837368607
309,-1.846806022
310,-1.85429637
311,-1.86087312
312,-1.871371329
313,-1.879772984
314,-1.887377826
315,-1.897561171
316,-1.903174834
317,-1.914514818
318,-1.920916179
319,-1.933028265
320,-1.941273954
321,-1.948851256
322,-1.954863632
323,-1.963911076
324,-1.972525919
325,-1.978890661
326,-1.985287853
327,-1.992240173
328,-2.002542958
329,-2.009710577
330,-2.018456752
331,-2.025765347
332,-2.0352435
333,-2.044139311
334,-2.054662968
335,-2.063299768
336,-2.076690194
337,-2.085966601
338,-2.098067099
339,-2.111021935
340,-2.123893528
341,-2.136540566
342,-2.152022715
343,-2.167767035
344,-2.183356407
345,-2.201339182
346,-2.218812506
347,-2.238658064
348,-2.258509133
349,-2.279509467
350,-2.299348676
351,-2.321318465
352,-2.347168704
353,-2.370491918
354,-2.395904336
355,-2.420085619
356,-2.448302104
357,-2.476147747
358,-2.503212727
359,-2.530089976
360,-2.562350855
361,-2.58867811
362,-2.613140655
363,-2.639500546
364,-2.667409697
365,-2.693558397
366,-2.723368336
367,-2.752109226
368,-2.783674849
369,-2.814090885
370,-2.847193491
371,-2.879793914
372,-2.911703377
373,-2.943916627
374,-2.978398679
375,-3.014262933
376,-3.049353946
377,-3.08658057
378,-3.123549007
379,-3.1645064
380,-3.204539841
381,-3.249502416
382,-3.293922599
383,-3.355764788
384,-3.402743546
385,-3.451697982
386,-3.503029093
387,-3.553306697
388,-3.60675249
389,-3.661631761
390,-3.719321673
391,-3.776688578
392,-3.838099178
393,-3.897637696
394,-3.960942869
395,-4.025716124
396,-4.089331323
397,-4.157556026
398,-4.22522114
399,-4.293406284
400,-4.36528066
