,chan1
150,-3.068676129
151,-3.107720746
152,-3.154257014
153,-3.199676502
154,-3.247698762
155,-3.29929725
156,-3.353652115
157,-3.406140812
158,-3.460207716
159,-3.509038975
160,-3.555989977
161,-3.598978217
162,-3.639040437
163,-3.67182013
164,-3.695255951
165,-3.716424535
166,-3.730375377
167,-3.7386752
168,-3.741903889
169,-3.737707389
170,-3.733201399
171,-3.723145186
172,-3.709262864
173,-3.695676534
174,-3.680762732
175,-3.662071022
176,-3.640741214
177,-3.617362641
178,-3.595077387
179,-3.566356038
180,-3.535776249
181,-3.500591148
182,-3.460885666
183,-3.417071789
184,-3.367180334
185,-3.315144675
186,-3.260068331
187,-3.215547548
188,-3.168756523
189,-3.127492418
190,-3.088643932
191,-3.053686374
192,-3.022604702
193,-2.995247581
194,-2.97102666
195,-2.949935774
196,-2.933304739
197,-2.918988593
198,-2.908667237
199,-2.899331371
200,-2.89254193
201,-2.881920301
202,-2.874183999
203,-2.856065768
204,-2.840328739
205,-2.824789575
206,-2.809797073
207,-2.796127187
208,-2.782507367
209,-2.768281578
210,-2.757517788
211,-2.74421496
212,-2.734222488
213,-2.71971025
214,-2.709417341
215,-2.6984429
216,-2.688496928
217,-2.679354486
218,-2.672102114
219,-2.666852301
220,-2.66540025
221,-2.665437012
222,-2.665610833
223,-2.667166388
224,-2.668491611
225,-2.67600401
226,-2.681179962
227,-2.686453988
228,-2.695480458
229,-2.702679033
230,-2.716154144
231,-2.727876967
232,-2.740536212
233,-2.755662568
234,-2.770220164
235,-2.785427763
236,-2.804121692
237,-2.821215485
238,-2.838619941
239,-2.857973649
240,-2.878013449
241,-2.891174827
242,-2.905449887
243,-2.921399245
244,-2.935671127
245,-2.953038263
246,-2.969277864
247,-2.985563643
248,-3.006479488
249,-3.02285677
250,-3.042491438
251,-3.059050259
252,-3.076647798
253,-3.093739642
254,-3.113359021
255,-3.131706945
256,-3.154533461
257,-3.17627964
258,-3.200568167
259,-3.224776549
260,-3.251208504
261,-3.279192068
262,-3.308196854
263,-3.336201353
264,-3.368111324
265,-3.398434576
266,-3.432580677
267,-3.468549604
268,-3.506070277
269,-3.543852595
270,-3.584822886
271,-3.627329319
272,-3.672434874
273,-3.71566444
274,-3.761644863
275,-3.810509528
276,-3.861271248
277,-3.912678184
278,-3.967218378
279,-4.021710048
280,-4.077656187
281,-4.126445028
282,-4.177117871
283,-4.221197741
284,-4.266527232
285,-4.315315492
286,-4.366588658
287,-4.412936021
288,-4.470005274
289,-4.521585667
290,-4.578059036
291,-4.634737877
292,-4.694470723
293,-4.758384909
294,-4.822313234
295,-4.889160074
296,-4.958859437
297,-5.02879202
298,-5.103265775
299,-5.181117781
300,-5.2613999
301,-5.341555657
302,-5.428421706
303,-5.516338172
304,-5.606625114
305,-5.701454993
306,-5.796646753
307,-5.896062626
308,-5.999983599
309,-6.104807247
310,-6.211024047
311,-6.31978385
312,-6.434147526
313,-6.54865375
314,-6.666041792
315,-6.783552298
316,-6.904778336
317,-7.026620002
318,-7.152590559
319,-7.277590839
320,-7.408567674
321,-7.531149485
322,-7.655500906
323,-7.781845393
324,-7.91138474
325,-8.046509454
326,-8.183359361
327,-8.326300917
328,-8.472463084
329,-8.621170521
330,-8.778479967
331,-8.940392947
332,-9.105636913
333,-9.278132812
334,-9.454179464
335,-9.636735484
336,-9.825424951
337,-10.02178446
338,-10.22223948
339,-10.43102023
340,-10.64286529
341,-10.86658959
342,-11.09313053
343,-11.3292032
344,-11.57046162
345,-11.82028692
346,-12.07606577
347,-12.33822679
348,-12.60550416
349,-12.8850165
350,-13.16735915
351,-13.460664
352,-13.76050748
353,-14.06122227
354,-14.36939594
355,-14.68652563
356,-15.0017172
357,-15.31991976
358,-15.63599961
359,-15.95718684
360,-16.27684956
361,-16.54841518
362,-16.79576111
363,-17.03512051
364,-17.24950991
365,-17.44478507
366,-17.62107699
367,-17.75806488
368,-17.86754565
369,-17.93959216
370,-17.97587738
371,-17.97122351
372,-17.91859341
373,-17.83338557
374,-17.71477779
375,-17.56122024
376,-17.37980612
377,-17.17866954
378,-16.9543434
379,-16.71021297
380,-16.45848458
381,-16.19868559
382,-15.92742091
383,-15.68226105
384,-15.40870307
385,-15.13323681
386,-14.86683887
387,-14.59573071
388,-14.33152397
389,-14.07724682
390,-13.82471289
391,-13.57541216
392,-13.33319802
393,-13.09625352
394,-12.86925413
395,-12.6440503
396,-12.42620601
397,-12.21262944
398,-12.00689888
399,-11.8068073
400,-11.61498398
