,chan1
224,-1.897244394
225,-1.88638656
226,-1.877207115
227,-1.867674693
228,-1.861091898
229,-1.85466063
230,-1.848200245
231,-1.8414422
232,-1.840607997
233,-1.834557164
234,-1.831298684
235,-1.831366449
236,-1.826727754
237,-1.8239386
238,-1.824406496
239,-1.822674327
240,-1.822570879
241,-1.818233233
242,-1.813016979
243,-1.813398342
244,-1.806556431
245,-1.802976856
246,-1.800209546
247,-1.795936774
248,-1.792541128
249,-1.789037067
250,-1.784770348
251,-1.776843445
252,-1.770401019
253,-1.764018879
254,-1.757261373
255,-1.751743243
256,-1.745027544
257,-1.740886531
258,-1.736664639
259,-1.731467672
260,-1.726728093
261,-1.724886099
262,-1.720711414
263,-1.717565373
264,-1.714042813
265,-1.71136383
266,-1.709912033
267,-1.709612067
268,-1.70898637
269,-1.707401877
270,-1.709975733
271,-1.709940817
272,-1.713381365
273,-1.716206202
274,-1.7202896
275,-1.723428179
276,-1.728758169
277,-1.733730019
278,-1.741785971
279,-1.746753397
280,-1.756773457
281,-1.760825273
282,-1.766586494
283,-1.765416805
284,-1.76546964
285,-1.766705004
286,-1.767701738
287,-1.768619757
288,-1.769139234
289,-1.770323584
290,-1.771177902
291,-1.773551091
292,-1.775781506
293,-1.777528535
294,-1.780958652
295,-1.783753683
296,-1.787211638
297,-1.790598248
298,-1.795569154
299,-1.800206747
300,-1.805847717
301,-1.811089457
302,-1.818211733
303,-1.825691808
304,-1.832910898
305,-1.84150298
306,-1.849112188
307,-1.859058968
308,-1.866820393
309,-1.878009346
310,-1.889292544
311,-1.898146862
312,-1.909356217
313,-1.921133094
314,-1.933608533
315,-1.944095411
316,-1.951879795
317,-1.962394648
318,-1.97528744
319,-1.984791585
320,-1.99580297
321,-2.007024954
322,-2.014799719
323,-2.023827048
324,-2.032303348
325,-2.042432958
326,-2.050976385
327,-2.059602951
328,-2.069551418
329,-2.079438651
330,-2.089126796
331,-2.099582132
332,-2.108677955
333,-2.120972974
334,-2.132878748
335,-2.144568991
336,-2.157622868
337,-2.169464651
338,-2.183447281
339,-2.197308578
340,-2.214231338
341,-2.230877778
342,-2.247227471
343,-2.264240803
344,-2.283024218
345,-2.302162416
346,-2.323942168
347,-2.343607556
348,-2.366147876
349,-2.388329459
350,-2.413172045
351,-2.437774144
352,-2.461876602
353,-2.491451774
354,-2.518827516
355,-2.546836874
356,-2.575194025
357,-2.608662573
358,-2.636492075
359,-2.669012872
360,-2.700966914
361,-2.727845154
362,-2.756462639
363,-2.785609712
364,-2.8136676
365,-2.846048174
366,-2.877571791
367,-2.908725342
368,-2.944108842
369,-2.975538717
370,-3.011757513
371,-3.046808659
372,-3.080499869
373,-3.118519152
374,-3.155124132
375,-3.191964676
376,-3.232170954
377,-3.270873957
378,-3.312710255
379,-3.355533013
380,-3.400064296
381,-3.446721915
382,-3.495488485
383,-3.559529523
384,-3.61142438
385,-3.664939093
386,-3.717237461
387,-3.774211237
388,-3.829059032
389,-3.888869924
390,-3.94965009
391,-4.012977116
392,-4.07661704
393,-4.142780509
394,-4.209758391
395,-4.274901793
396,-4.345008548
397,-4.416561636
398,-4.487419187
399,-4.560344716
400,-4.637638564
